Date,Lifetime Total Likes,Daily New Likes,Daily Unlikes,Daily Page Engaged Users,Weekly Page Engaged Users,28 Days Page Engaged Users,Daily Total Reach,Weekly Total Reach,28 Days Total Reach,Daily Organic Reach,Weekly Organic Reach,28 Days Organic Reach,Daily Paid Reach,Weekly Paid Reach,28 Days Paid Reach,Daily Viral Reach,Weekly Viral Reach,28 Days Viral Reach,Daily Total Impressions,Weekly Total Impressions,28 Days Total Impressions,Daily Organic impressions,Weekly Organic impressions,28 Days Organic impressions,Daily Paid Impressions,Weekly Paid Impressions,28 Days Paid Impressions,Daily Viral impressions,Weekly Viral impressions,28 Days Viral impressions,Daily Logged-in Page Views,Weekly Logged-in Page Views,Daily Logged-in Page Views,Weekly Logged-in Page Views,Daily Reach Of Page Posts,Weekly Reach Of Page Posts,28 Days Reach Of Page Posts,Daily Organic Reach of Page posts,Weekly Organic Reach of Page posts,28 Days Organic Reach of Page posts,Daily Paid Reach of Page posts,Weekly Paid Reach of Page posts,28 Days Paid Reach of Page posts,Daily Viral Reach Of Page Posts,Weekly Viral Reach Of Page Posts,28 Days Viral Reach Of Page Posts,Daily Total Impressions of your posts,Weekly Total Impressions of your posts,28 Days Total Impressions of your posts,Daily Organic impressions of your posts,Weekly Organic impressions of your posts,28 Days Organic impressions of your posts,Daily Paid impressions of your posts,Weekly Paid impressions of your posts,28 Days Paid impressions of your posts,Daily Viral Impressions Of Your Posts,Weekly Viral Impressions Of Your Posts,28 Days Viral Impressions Of Your Posts,Daily Total Consumers,Weekly Total Consumers,28 Days Total Consumers,Daily Page Consumptions,Weekly Page Consumptions,28 Days Page Consumptions,Daily Negative Feedback,Weekly Negative Feedback,28 Days Negative Feedback,Daily Negative Feedback From Users,Weekly Negative Feedback From Users,28 Days Negative Feedback From Users,Daily Total Check-Ins,Weekly Total Check-Ins,28 Days Total Check-Ins,Daily Total Check-Ins,Weekly Total Check-Ins,28 Days Total Check-Ins,Daily Total Check-Ins Using Mobile Devices,Weekly Total Check-Ins Using Mobile Devices,28 Days Total Check-Ins Using Mobile Devices,Daily Total Check-Ins Using Mobile Devices,Weekly Total Check-Ins Using Mobile Devices,28 Days Total Check-Ins Using Mobile Devices,Daily Total Organic Views,Weekly Total Organic Views,28 Days Total Organic Views,Daily Total Promoted Views,Weekly Total Promoted Views,28 Days Total Promoted Views,Daily Total Organic 30-Second Views,Weekly Total Organic 30-Second Views,28 Days Total Organic 30-Second Views,Daily Paid 30-Second Views,Weekly Paid 30-Second Views,28 Days Paid 30-Second Views,Daily Total Video Views,Weekly Total Video Views,28 Days Total Video Views,Daily Total Auto-Played Views,Weekly Total Auto-Played Views,28 Days Total Auto-Played Views,Daily Total Clicked Views,Weekly Total Clicked Views,28 Days Total Clicked Views,Daily Video Repeats,Weekly Video Repeats,28 Days Video Repeats,Daily Total Unique Video Views,Weekly Total Unique Video Views,28 Days Total Unique Video Views,Daily Total 30-Second Views,Weekly Total 30-Second Views,28 Days Total 30-Second Views,Daily Auto-Played 30-Second Views,Weekly Auto-Played 30-Second Views,28 Days Auto-Played 30-Second Views,Daily Total Clicked 30-Second Views,Weekly Total Clicked 30-Second Views,28 Days Total Clicked 30-Second Views,Daily Total 30-Second Repeats,Weekly Total 30-Second Repeats,28 Days Total 30-Second Repeats,Daily Total Unique 30-Second Views,Weekly Total Unique 30-Second Views,28 Days Total Unique 30-Second Views,Daily Total: total action count per Page,Weekly Total: total action count per Page,Daily Total get direction click count per Page,Weekly Total get direction click count per Page,Daily Total get direction click count per Page,Weekly Total get direction click count per Page,Daily Total phone calls click count per Page,Weekly Total phone calls click count per Page,Daily Total phone calls click count per Page,Weekly Total phone calls click count per Page,Daily Total website click count per Page,Weekly Total website click count per Page,Daily Total website click count per Page,Weekly Total website click count per Page
1/18/20,507770,1223,166,66523,602277,2858015,1023130,6584145,17302055,1022117,6584145,17302055,,,,177798,1652433,7049780,1311916,13053510,66522814,1308323,13019886,66364269,,,,183914,2143193,13600050,3593,33624,1964,16641,1022117,6584145,17302055,1022117,6584145,17302055,,,,177798,1649352,7045770,1308282,13019237,66352140,1308282,13019237,66372228,,,,183873,2142544,13598017,55685,523101,2471414,75615,784073,4563805,114,964,6900,128,1122,8163,,,,,,,,,,,,,444731,4458506,23998380,,,,140321,1334300,7510684,,,,444731,4458506,23998380,421048,4235023,22735279,23683,223483,1263101,75960,1801675,14761074,368771,2656831,9237306,140321,1334300,7510684,124613,1188203,6677600,15708,146097,833084,23166,377588,3327956,117155,956712,4182728,17,197,,,,,,,,,,14,,11
1/19/20,508795,1262,181,62347,528095,2819145,918521,5896716,17213429,918521,5896716,17213429,,,,199974,1540609,6953554,1194484,11290663,65430864,1191090,11259659,65274339,,,,218880,1987304,13394965,3394,31004,1819,15239,918521,5896716,17213429,918521,5896716,17213429,,,,199974,1537931,6949652,1191063,11259031,65262220,1191063,11259031,65282308,,,,218853,1986676,13392911,52629,456009,2442340,72540,690708,4495307,95,844,6814,103,986,8034,,,,,,,,,,,,,400873,3824584,23632159,,,,124245,1159956,7423399,,,,400873,3824584,23632159,377760,3620734,22382711,23113,203850,1249448,86656,1442755,14479436,314217,2381829,9152723,124245,1159956,7423399,108827,1026429,6598891,15418,133527,824508,23260,325741,3293324,100985,834215,4130075,16,182,,,,,,,,,1,11,1,8
1/20/20,509788,1225,196,72510,486803,2760723,817454,5337423,17105288,817454,5337423,17105288,,,,207923,1409105,6799629,1117925,10119808,63759145,1114372,10090444,63604853,,,,218687,1757911,12845125,3553,29364,1892,14501,817454,5337423,17105288,817454,5337423,17105288,,,,207923,1409105,6795898,1114344,10089812,63592720,1114344,10089812,63612808,,,,218659,1757279,12843050,62711,420237,2395240,87141,645658,4412927,105,788,6595,111,923,7768,,,,,,,,,,,,,416521,3464008,23068284,,,,132889,1065054,7278898,,,,416521,3464008,23068284,388778,3266847,21833321,27743,197161,1234963,88376,1352436,14072334,328145,2111572,8995950,132889,1065054,7278898,114713,935720,6463445,18176,129334,815453,21972,307162,3201584,110917,757892,4077314,29,166,,,,,,,,,4,12,4,9
1/21/20,510702,1173,173,71714,457629,2669595,800680,4826949,16894157,800680,4826949,16894157,,,,177013,1254315,6635025,1132205,9280669,62398772,1127868,9251288,62244747,,,,188016,1562262,12265582,4337,29381,2133,14306,800680,4826949,16894157,800680,4826949,16894157,,,,177013,1254315,6635025,1127836,9250763,62232588,1127836,9250763,62252676,,,,187984,1561737,12263477,59510,402251,2304684,82293,612175,4338835,90,731,6474,105,864,7571,,,,,,,,,,,,,384665,3200150,22498362,,,,121817,996973,7110101,,,,384665,3200150,22498362,360191,3011512,21282394,24474,188638,1215968,80981,1230377,13682346,303684,1969773,8816016,121817,996973,7110101,105615,872637,6305961,16202,124336,804140,22028,294311,3123768,99789,702662,3986333,20,156,,,,,,,,,1,11,1,9
1/22/20,511734,1311,190,76912,454234,2609596,822975,4559847,16614412,822975,4559847,16614412,,,,165088,1204027,6465600,1136077,8885918,61165203,1131554,8856829,61010862,,,,179031,1454014,11781584,4522,29088,2283,14114,822975,4559847,16614412,822975,4559847,16614412,,,,165088,1204027,6465600,1131513,8856432,60998679,1131513,8856432,61018767,,,,178990,1453617,11779450,66367,402156,2278020,96819,606686,4273965,106,710,6215,116,834,7231,,,,,,,,,,,,,413682,3092151,21976181,,,,137091,979205,6949324,,,,413682,3092151,21976181,385320,2905090,20776254,28362,187061,1199927,82320,1210447,13302148,331362,1881704,8674033,137091,979205,6949324,118098,855203,6154492,18993,124002,794832,27909,289314,3087496,109182,689891,3861828,21,148,,,,,,,,,,9,,7
1/23/20,512493,958,135,58888,435726,2583889,683223,4430693,16547300,683091,4428317,16547300,,,,124409,1130211,6295724,906001,8373329,60274383,902454,8345571,60120564,,,,132394,1348985,11420230,3547,27757,1834,13500,683091,4428317,16547300,683091,4428317,16547300,,,,124409,1130211,6295724,902430,8345242,60108367,902430,8345242,60128455,,,,132370,1348656,11418080,49300,381630,2257891,69001,578561,4218379,93,675,5975,108,790,6945,,,,,,,,,,,,,330967,2934957,21663881,,,,107537,936371,6864703,,,,330967,2934957,21663881,308146,2754862,20473771,22821,180095,1190110,73152,1142626,13029438,257815,1792331,8634443,107537,936371,6864703,92468,816883,6075439,15069,119488,789264,16374,260224,3071947,91163,676147,3792756,16,139,,,,,,,,,1,8,1,7
1/24/20,513282,1044,154,55297,414204,2559782,685552,4159370,16334099,684945,4157275,16334099,,,,156181,1119542,6120973,907900,7706508,59579910,904403,7680064,59426017,,,,168581,1289503,11101407,3498,26444,1806,12869,684945,4157275,16334099,684945,4157275,16334099,,,,156181,1119542,6120973,904378,7679846,59413806,904378,7679846,59433894,,,,168556,1289285,11099242,48300,360498,2247055,67083,550492,4170786,86,651,5855,104,775,6749,,,,,,,,,,,,,323543,2714982,21419698,,,,107970,871870,6792066,,,,323543,2714982,21419698,301148,2542391,20241890,22395,172591,1177808,66729,997112,12880343,256814,1717870,8539355,107970,871870,6792066,93140,757474,6010324,14830,114396,781742,19878,253366,3042392,88092,618504,3749674,25,144,,,,,,,,,,7,,7
1/25/20,513924,866,167,44976,400811,2538428,532357,3811449,16172467,532357,3809691,16172467,,,,110275,1072311,6041293,717486,7112078,58780809,714413,7086154,58627245,,,,121229,1226818,10875352,3073,25924,1547,12453,532357,3809691,16172467,532357,3809691,16172467,,,,110275,1072311,6041293,714379,7085943,58615006,714379,7085943,58635094,,,,121195,1226607,10873159,38380,347034,2226854,53484,528361,4110715,89,634,5747,101,748,6583,,,,,,,,,,,,,253025,2523276,21130526,,,,83929,815478,6700277,,,,253025,2523276,21130526,234330,2355673,19968836,18695,167603,1161690,58749,911061,12699573,194276,1612215,8430953,83929,815478,6700277,71534,704395,5929111,12395,111083,771166,15952,242867,2979853,67977,572611,3720424,14,141,,,,,,,,,1,8,1,8
1/26/20,514440,800,204,50062,385612,2515405,619134,3600306,16077504,619134,3598737,16077504,,,,110326,1004004,5947485,801682,6719276,57667455,798726,6693790,57516213,,,,120410,1128348,10608145,2956,25486,1509,12147,619134,3598737,16077504,619134,3598737,16077504,,,,110326,1004004,5947485,798701,6693581,57503966,798701,6693581,57524054,,,,120385,1128139,10605944,42397,333741,2195898,60438,516259,4018041,80,627,5586,90,735,6414,,,,,,,,,,,,,297601,2420004,20706147,,,,91822,783055,6556573,,,,297601,2420004,20706147,277330,2255243,19568571,20271,164761,1137576,63751,913009,12335735,233850,1506995,8370412,91822,783055,6556573,78804,674372,5802040,13018,108683,754533,16645,226871,2900129,75177,556184,3656444,16,141,,,,,,,,,1,8,1,8
1/27/20,515043,831,155,48361,362836,2474409,637830,3519759,16029385,637830,3518259,16029385,,,,119551,929191,5837675,819007,6420358,56385955,816185,6395603,56238895,,,,127060,1036721,10233721,2822,24755,1456,11759,637830,3518259,16029385,637830,3518259,16029385,,,,119551,929191,5837675,816158,6395395,56227069,816158,6395395,56247157,,,,127033,1036513,10231941,41439,319301,2145420,58296,487414,3902309,80,612,5403,85,709,6220,,,,,,,,,,,,,305745,2309228,20237323,,,,90861,741027,6390445,,,,305745,2309228,20237323,286364,2152829,19130502,19381,156399,1106821,47771,806559,11900979,257974,1502669,8336344,90861,741027,6390445,78467,638126,5656723,12394,102901,733722,14454,200344,2790658,76407,540683,3599787,14,126,,,,,,,,,1,5,1,5
1/28/20,515695,857,164,41283,337100,2421423,532213,3350584,15896461,532030,3349225,15896461,,,,130464,867303,5670241,690451,5978604,54942750,687372,5955107,54799226,,,,139059,987764,9965323,3079,23497,1546,11238,532030,3349225,15896461,532030,3349225,15896461,,,,130387,867303,5670241,687346,5954905,54787571,687346,5954905,54807659,,,,139033,987562,9963714,36255,295969,2098195,50899,456020,3782123,93,609,5202,98,702,5989,,,,,,,,,,,,,246656,2171219,19705853,,,,78103,697313,6210505,,,,246656,2171219,19705853,229689,2022327,18631835,16967,148892,1074018,46866,753174,11479556,199790,1418045,8226297,78103,697313,6210505,67233,599744,5498705,10870,97569,711800,15024,191507,2650714,63079,505806,3559791,28,134,,,,,,,,,10,14,3,7
1/29/20,516018,540,149,31799,290559,2300567,420967,3106288,15713295,420053,3105120,15713295,,,,79508,789089,5491236,535548,5378075,52661419,533358,5356911,52524364,,,,84120,892853,9419516,2190,21165,1133,10156,420053,3105120,15713295,420053,3105120,15713295,,,,79508,789089,5491236,533332,5356724,52512740,533332,5356724,52532828,,,,84094,892666,9417938,28352,251933,2011986,39903,399104,3602529,70,576,4597,75,661,5484,,,,,,,,,,,,,191830,1949367,18874174,,,,61485,621707,5938421,,,,191830,1949367,18874174,177404,1814411,17845307,14426,134956,1028867,37714,642117,10878358,154116,1307250,7995816,61485,621707,5938421,52388,534034,5256485,9097,87673,681936,11616,169154,2518466,49869,452553,3419955,27,140,,,,,,,,,5,19,5,11
1/30/20,516405,597,184,38351,271510,2237371,453281,2991531,15229424,453281,2991531,15229424,,,,78332,765541,5184706,617947,5090021,50276921,615631,5070088,50136404,,,,82456,842915,8762699,2316,19934,1216,9531,453049,2991531,15229424,453049,2991531,15229424,,,,78254,765541,5184706,615612,5069906,50134969,615612,5069906,50134969,,,,82437,842733,8761264,34716,238597,1937377,48071,378174,3419596,94,569,4324,97,650,5036,,,,,,,,,,,,,228159,1846559,18043123,,,,74046,588216,5673432,,,,228159,1846559,18043123,210645,1716910,17059776,17514,129649,983347,47243,601299,10390180,180916,1245260,7652943,74046,588216,5673432,62934,504500,5022084,11112,83716,651348,15030,159537,2411081,59016,428679,3262351,8,132,,,,,,,,,1,19,1,11
1/31/20,516798,593,170,38835,266137,2135278,460738,2795895,14623258,460601,2795895,14623258,,,,82677,684783,4862311,624080,4806201,48081234,621668,4787353,47947057,,,,89753,764087,8205095,2412,18848,1234,9011,460601,2795895,14623258,460601,2795895,14623258,,,,82677,684783,4858496,621642,4787170,47945705,621642,4787170,47945705,,,,89727,763904,8203743,35194,234820,1855040,50686,361777,3256469,68,556,4046,71,617,4664,,,,,,,,,,,,,235099,1758115,17271183,,,,81730,561976,5423555,,,,235099,1758115,17271183,215830,1631592,16330992,19269,126523,940191,50767,572622,9979730,184332,1185493,7291453,81730,561976,5423555,69345,480705,4801354,12385,81271,622201,17799,152969,2278503,63931,409007,3145052,15,122,,,,,,,,,1,20,1,12
2/1/20,517415,849,171,52981,273865,2062587,634645,2845814,14156193,634645,2845814,14156193,,,,133998,704133,4607104,824992,4913707,46246795,822126,4895066,46117372,,,,137179,780037,7714381,2866,18641,1512,8927,634645,2845814,14156193,634645,2845814,14156193,,,,133998,704133,4603679,822105,4894896,46116052,822105,4894896,46116052,,,,137158,779867,7713061,45332,239851,1784885,63427,371720,3125339,77,551,3834,83,599,4368,,,,,,,,,,,,,289720,1794810,16629475,,,,97887,575934,5221857,,,,289720,1794810,16629475,269122,1666384,15723533,20598,128426,905942,62090,600576,9662886,227630,1194234,6966589,97887,575934,5221857,84708,493879,4622791,13179,82055,599066,19047,153102,2235443,78840,422832,2986414,37,145,,,,,,,,,4,23,2,13
2/2/20,517944,753,168,53356,281329,1986190,676941,2868081,13794780,676941,2868081,13794780,,,,118461,695209,4385159,903167,5015192,44739588,900287,4996627,44614364,,,,121347,780974,7284018,2880,18565,1485,8928,676941,2868081,13794780,676941,2868081,13794780,,,,118461,695209,4382056,900272,4996467,44613073,900272,4996467,44613073,,,,121332,780814,7282727,47883,247411,1718311,66356,377638,3014642,107,588,3612,119,628,4084,,,,,,,,,,,,,311800,1809009,16093978,,,,106860,590972,5070901,,,,311800,1809009,16093978,291018,1680072,15219503,20782,128937,874475,63276,571050,9297393,248524,1237959,6796585,106860,590972,5070901,93485,508560,4492390,13375,82412,578511,19781,168698,2119755,87079,422274,2951146,32,161,,,,,,,,,,22,,12
2/3/20,518448,720,167,50984,278265,1906745,658683,2887714,13550296,657739,2885695,13550296,,,,121687,687080,4193154,872202,5068387,43526696,869516,5049958,43404930,,,,120624,774538,6945016,2686,18429,1374,8879,657739,2885695,13550296,657739,2885695,13550296,,,,121687,687080,4190317,869503,5049812,43403649,869503,5049812,43403649,,,,120611,774392,6943735,45091,248722,1652774,64528,383870,2911022,107,604,3381,135,678,3890,,,,,,,,,,,,,307729,1810993,15672523,,,,104555,604666,4939591,,,,307729,1810993,15672523,287584,1681292,14827655,20145,129701,844868,58004,611846,9024542,249725,1199147,6647981,104555,604666,4939591,91600,521693,4381042,12955,82973,558549,18838,175768,2054054,85717,428898,2885537,24,171,,,,,,,,,2,23,2,14
2/4/20,518947,744,177,54902,298829,1864232,674542,3045027,13315277,674542,3042783,13315277,,,,124460,694677,4082858,848049,5225985,42032387,845392,5207978,41915326,,,,131642,767121,6590786,2657,18007,1371,8708,674542,3042783,13315277,674542,3042783,13315277,,,,124460,694677,4080168,845360,5207826,41914061,845360,5207826,41914061,,,,131610,766969,6589521,49174,267528,1618262,67661,400632,2797718,103,612,3216,144,724,3764,,,,,,,,,,,,,296493,1860830,15145212,,,,102789,629352,4760646,,,,296493,1860830,15145212,275288,1726891,14330652,21205,133939,814560,56600,605045,8583706,239893,1255785,6561506,102789,629352,4760646,89468,543928,4223923,13321,85424,536723,19388,180734,1899285,83401,448618,2861361,20,163,,,,,,,,,1,14,1,12
2/5/20,519911,1159,164,83932,345910,1798786,924987,3375370,13125006,924711,3372613,13118055,,,,208148,793038,3932734,1176018,5866455,40254569,1172300,5846920,40141458,,,,208641,891642,6206705,3718,19535,1869,9430,924711,3372613,13118055,924711,3372613,13118055,,,,208148,793038,3930238,1172286,5846780,40140227,1172286,5846780,40140227,,,,208627,891502,6205474,70212,302696,1552349,95183,455912,2681038,116,646,3076,137,786,3666,,,,,,,,,,,,,418592,2087592,14419126,,,,148454,716321,4536891,,,,418592,2087592,14419126,390103,1939590,13633427,28489,148002,785699,68622,714271,7997841,349970,1373321,6421285,148454,716321,4536891,130207,621747,4020613,18247,94574,516278,20022,197771,1748848,128432,518550,2788043,24,160,,,,,,,,,,9,,7
2/6/20,521384,1702,175,95772,401218,1732027,1094897,3736821,12838550,1094897,3733442,12838550,,,,267177,953125,3848398,1380144,6628652,37920978,1376263,6607552,37812463,,,,276609,1085795,5926805,3879,21098,2070,10247,1094897,3733442,12838550,1094897,3733442,12838550,,,,267177,953125,3846008,1376257,6607425,37811241,1376257,6607425,37811241,,,,276603,1085668,5925583,78768,343140,1487846,107464,515305,2545176,115,668,2946,125,814,3560,,,,,,,,,,,,,477051,2336484,13421836,,,,164369,806644,4225037,,,,477051,2336484,13421836,447963,2176908,12668265,29088,159576,753571,75509,789728,7186387,401542,1546756,6235449,164369,806644,4225037,145860,704673,3732296,18509,101971,492741,23642,214410,1599665,140727,592234,2625372,34,186,,,,,,,,,1,9,1,7
2/7/20,522524,1301,169,81804,431669,1590386,925705,4004441,12208553,924875,4003146,12208553,,,,192152,1048804,3738446,1168803,7173375,34923516,1165151,7151035,34819409,,,,202606,1198648,5635530,3654,22340,1884,10870,924875,4003146,12208553,924875,4003146,12208553,,,,192152,1048804,3736190,1165144,7150927,34818268,1165144,7150927,34818268,,,,202599,1198540,5634389,70896,373886,1372345,97062,561681,2382518,116,721,2875,123,866,3461,,,,,,,,,,,,,405501,2506886,12225277,,,,142099,867013,3857810,,,,405501,2506886,12225277,376994,2338072,11508515,28507,168814,716762,74151,859645,6331694,331350,1647241,5893583,142099,867013,3857810,124352,759680,3391735,17747,107333,466075,19557,227675,1473224,122542,639338,2384586,21,192,,,,,,,,,,8,,6
2/8/20,523713,1318,158,78497,460916,1547234,953480,4328593,11849307,953480,4327080,11849307,,,,193054,1112004,3645432,1147446,7495829,32575124,1144046,7472955,32474061,,,,200971,1262440,5412488,3400,22874,1851,11246,953480,4327080,11849307,953480,4327080,11849307,,,,192886,1112004,3643287,1144024,7472846,32472922,1144024,7472846,32472922,,,,200949,1262331,5411349,64678,392892,1329943,94079,592333,2276487,81,741,2768,93,876,3345,,,,,,,,,,,,,373812,2590978,11367570,,,,131941,901067,3626779,,,,373812,2590978,11367570,346285,2415235,10672315,27527,175743,695255,47090,850413,5828190,326722,1740565,5539380,131941,901067,3626779,114896,789868,3176345,17045,111199,450434,16984,229289,1386094,114957,671778,2240685,28,183,,,,,,,,,,4,,4
2/9/20,524819,1282,181,79467,492183,1493640,881230,4501445,11527160,881230,4499809,11527160,,,,212749,1186624,3601649,1106400,7699062,30724193,1103202,7675870,30625946,,,,223537,1364630,5261256,3198,23192,1682,11462,881230,4499809,11527160,881230,4499809,11527160,,,,212749,1186624,3599555,1103194,7675768,30624847,1103194,7675768,30624847,,,,223529,1364528,5260157,64038,412557,1287243,93486,619463,2204068,96,740,2663,106,863,3212,,,,,,,,,,,,,358030,2637208,10690805,,,,122675,916882,3450865,,,,358030,2637208,10690805,330646,2454863,10010912,27384,182345,679893,58129,798765,5317692,299901,1838443,5373113,122675,916882,3450865,106268,802651,3012012,16407,114231,438853,21655,237941,1278062,101020,678941,2172803,37,188,,,,,,,,,1,5,1,5
2/10/20,525669,996,168,59283,501274,1427691,678695,4473184,11082774,678695,4473184,11082774,,,,174294,1234090,3475153,834408,7661268,29269821,831593,7637947,29173952,,,,185157,1429163,4998333,2815,23321,1468,11522,678695,4473184,11082774,678695,4473184,11082774,,,,174294,1234090,3475153,831577,7637842,29172861,831577,7637842,29172861,,,,185141,1429058,4997242,50049,420397,1232463,70878,625813,2142755,76,710,2598,81,809,3119,,,,,,,,,,,,,278026,2607505,10191734,,,,95290,907617,3318364,,,,278026,2607505,10191734,255730,2423009,9523977,22296,184496,667757,44747,765978,5076460,233279,1841527,5115274,95290,907617,3318364,81730,792781,2888320,13560,114836,430044,14766,219703,1241546,80524,687914,2076818,24,188,,,,,,,,,1,4,1,4
2/11/20,526423,925,182,52197,497297,1423395,610693,4494735,10639903,610693,4494735,10639903,,,,161504,1291716,3326011,750657,7563876,28049134,747489,7540044,27954417,,,,165848,1463369,4780516,,,,,610693,4494735,10639903,610693,4494735,10639903,,,,161504,1291716,3326011,747471,7539953,27953447,747471,7539953,27953447,,,,165830,1463278,4779546,44231,417601,1227639,64260,622412,2091239,84,685,2552,94,759,3049,,,,,,,,,,,,,239127,2550139,9782338,,,,82736,887564,3211202,,,,239127,2550139,9782338,218945,2366666,9127396,20182,183473,654942,38495,752197,4851386,200632,1797942,4930952,82736,887564,3211202,70255,773568,2789877,12481,113996,421325,12010,204470,1180419,70726,683094,2030783,22,190,,,,,,,,,4,7,2,5
